Date,Day of Wk,SPX Close,Seasonal_rank,NPD 5 SMA,5dt,21dt,200d,Model,NPD,252d FWD%,126d FWD%,63d FWD%,21d FWD%,10d FWD%,5d FWD%,1d FWD%,Day of,VIX,5d FWD VIX,21d FWD VIX
8/25/2017,Friday,2443.05,0,-10,6,3,2355.12215,0,-7.13,18.57,12.33,6.52,2.20,1.84,1.37,0.05,0.17,11.28,10.992,10.66045455
8/28/2017,Monday,2444.24,1,-9,6,3,2356.52705,0,-9.23,18.54,11.03,6.43,2.57,2.14,0.56,0.08,0.05,11.32,11.174,10.58
8/29/2017,Tuesday,2446.3,1,-9,4,3,2357.92115,0,-11.8,19.12,9.46,7.39,2.61,2.13,0.79,0.46,0.08,11.7,11.16,10.48045455
8/30/2017,Wednesday,2457.59,2,-10,6,3,2359.38685,1,-10.86,18.05,9.51,6.86,2.51,1.55,0.31,0.57,0.46,11.22,11.226,10.4
8/31/2017,Thursday,2471.65,3,-10,7,4,2360.9241,1,-13.24,17.39,10.09,7.12,2.33,1.16,-0.41,0.20,0.57,10.59,11.532,10.35090909
9/1/2017,Friday,2476.55,2,-11,7,4,2362.4049,1,-9.26,16.97,10.16,6.69,2.34,1.10,0.47,-0.76,0.20,10.13,11.652,10.32818182
9/5/2017,Tuesday,2457.85,1,-11,6,3,2363.80945,0,-8.28,17.53,10.94,7.39,3.25,1.99,1.57,0.31,-0.76,12.23,11.322,10.19
9/6/2017,Wednesday,2465.54,1,-10,6,3,2365.20155,0,-10.69,16.73,11.09,6.65,3.51,1.73,1.33,-0.02,0.31,11.63,11.096,10.1
9/7/2017,Thursday,2465.1,1,-10,5,4,2366.61755,0,-9.71,16.49,13.04,6.66,3.42,1.44,1.24,-0.15,-0.02,11.55,10.874,10.04454545
9/8/2017,Friday,2461.43,1,-9,4,3,2367.9338,0,-9,16.89,13.07,7.13,3.38,1.66,1.58,1.08,-0.15,12.12,10.484,9.951818182
9/11/2017,Monday,2488.11,1,-9,5,6,2369.35965,0,-6.69,16.07,11.14,6.57,2.51,0.34,0.63,0.34,1.08,10.73,10.368,9.911818182
9/12/2017,Tuesday,2496.48,2,-9,8,6,2370.81845,1,-9.05,15.72,10.13,6.55,2.35,0.01,0.41,0.08,0.34,10.58,10.288,9.881363636
9/13/2017,Wednesday,2498.37,3,-9,7,5,2372.24355,1,-9.47,16.24,9.96,6.63,2.10,0.35,0.40,-0.11,0.08,10.5,10.144,9.840909091
9/14/2017,Thursday,2495.62,4,-8,7,5,2373.71305,1,-6.64,16.40,10.27,6.70,2.31,0.58,0.20,0.18,-0.11,10.44,9.99,9.816818182
9/15/2017,Friday,2500.23,4,-8,8,5,2375.1909,1,-6.25,15.54,8.51,6.07,2.30,0.77,0.08,0.15,0.18,10.17,9.874,9.823181818
9/18/2017,Monday,2503.87,4,-6,6,7,2376.7162,1,-0.88,15.99,8.51,6.87,2.22,1.01,-0.29,0.11,0.15,10.15,9.886,9.819545455
9/19/2017,Tuesday,2506.65,2,-6,5,7,2378.29405,1,-6.9,16.01,8.19,7.32,2.18,1.11,-0.39,0.06,0.11,10.18,9.884,9.813636364
9/20/2017,Wednesday,2508.24,2,-5,5,7,2379.8755,1,-6.17,16.84,5.40,6.91,2.15,1.18,-0.05,-0.30,0.06,9.78,9.902,9.822272727
9/21/2017,Thursday,2500.6,4,-6,5,6,2381.35495,1,-8.42,17.16,3.51,7.14,2.98,2.06,0.38,0.06,-0.30,9.67,9.878,9.885909091
9/22/2017,Friday,2502.22,6,-6,5,6,2382.8049,1,-6.31,16.67,6.25,7.29,2.51,1.88,0.68,-0.22,0.06,9.59,9.862,9.957272727
9/25/2017,Monday,2496.66,6,-7,4,6,2384.08145,1,-4.99,16.78,4.64,7.48,2.90,1.93,1.30,0.01,-0.22,10.21,9.71,10.00363636
9/26/2017,Tuesday,2496.84,6,-6,4,6,2385.3347,1,-5.58,16.39,4.33,7.36,2.42,2.15,1.51,0.41,0.01,10.17,9.578,10.055
9/27/2017,Wednesday,2507.04,5,-6,4,7,2386.57225,1,-5.01,16.23,5.34,7.00,2.13,1.92,1.22,0.12,0.41,9.87,9.53,10.05181818
9/28/2017,Thursday,2510.06,4,-6,5,7,2387.83775,1,-9.45,16.09,2.86,7.07,2.83,1.63,1.67,0.37,0.12,9.55,9.458,10.095
9/29/2017,Friday,2519.36,7,-7,6,7,2389.07595,1,-7.91,16.08,3.77,6.12,2.12,1.34,1.19,0.39,0.37,9.51,9.486,10.12545455
10/2/2017,Monday,2529.12,7,-7,7,6,2390.45515,1,-6.92,15.59,4.57,6.59,1.82,1.13,0.62,0.22,0.39,9.45,9.662,10.15954545
10/3/2017,Tuesday,2534.58,8,-8,8,6,2391.8179,1,-11.31,15.42,5.06,7.04,1.77,0.98,0.63,0.12,0.22,9.51,9.776,10.17863636
10/4/2017,Wednesday,2537.74,9,-9,7,7,2393.21625,2,-7.42,14.34,2.63,7.34,1.66,0.93,0.69,0.56,0.12,9.63,9.82,10.15636364
10/5/2017,Thursday,2552.07,6,-9,8,8,2394.66395,1,-9.68,13.07,2.39,7.49,1.40,0.39,-0.04,-0.11,0.56,9.19,9.964,10.16590909
10/6/2017,Friday,2549.33,8,-8,7,8,2396.0568,1,-6.58,13.14,4.22,7.78,1.64,1.02,0.15,-0.18,-0.11,9.65,9.956,10.17681818
10/9/2017,Monday,2544.73,9,-8,6,7,2397.45455,2,-7.17,13.19,3.83,8.12,1.80,0.80,0.51,0.23,-0.18,10.33,9.872,10.15181818
10/10/2017,Tuesday,2550.64,8,-7,6,7,2398.90295,1,-5.94,9.21,4.44,7.75,1.71,0.72,0.34,0.18,0.23,10.08,9.918,10.17090909
10/11/2017,Wednesday,2555.24,7,-7,6,6,2400.3602,1,-3.43,6.78,3.96,8.31,1.15,0.07,0.24,-0.17,0.18,9.85,9.962,10.23636364
10/12/2017,Thursday,2550.93,7,-6,4,6,2401.77045,1,-6.45,8.48,4.98,9.22,1.23,0.37,0.44,0.09,-0.17,9.91,9.99,10.30863636
10/13/2017,Friday,2553.17,6,-5,5,6,2403.2867,1,-3.87,7.74,6.00,8.74,1.24,1.09,0.86,0.18,0.09,9.61,10.062,10.39863636
10/16/2017,Monday,2557.64,7,-5,5,6,2404.8286,1,-7.65,9.86,5.90,9.58,0.83,0.59,0.29,0.07,0.18,9.91,10.294,10.545
10/17/2017,Tuesday,2559.36,6,-6,5,6,2406.43125,1,-6.84,9.76,5.23,9.33,0.21,0.62,0.38,0.07,0.07,10.31,10.464,10.61090909
10/18/2017,Wednesday,2561.26,5,-6,5,6,2407.9484,1,-6.99,8.10,4.25,9.72,0.95,0.71,-0.16,0.03,0.07,10.07,10.696,10.67272727
10/19/2017,Thursday,2562.1,6,-7,5,6,2409.40515,1,-7.4,8.03,4.22,10.57,0.65,0.69,-0.07,0.51,0.03,10.05,10.946,10.7
10/20/2017,Friday,2575.21,3,-7,6,7,2410.9362,1,-6.05,7.02,2.30,10.25,0.27,0.49,0.23,-0.40,0.51,9.97,10.912,10.68909091
10/23/2017,Monday,2564.98,3,-6,5,7,2412.3762,1,-5.19,6.85,2.90,10.63,1.33,1.02,0.31,0.16,-0.40,11.07,10.798,10.635
10/24/2017,Tuesday,2569.13,6,-7,5,7,2413.87735,1,-7.31,3.39,3.81,10.51,1.09,0.84,0.24,-0.47,0.16,11.16,10.602,10.56727273
10/25/2017,Wednesday,2557.15,9,-6,4,7,2415.3186,2,-4.95,5.80,4.41,12.35,1.77,1.46,0.87,0.13,-0.47,11.23,10.396,10.50545455
10/26/2017,Thursday,2560.4,10,-6,4,6,2416.744,2,-7.86,3.84,3.42,11.45,1.60,0.95,0.76,0.81,0.13,11.3,10.122,10.44772727
10/27/2017,Friday,2581.07,10,-7,5,7,2418.29715,2,-7.8,2.33,2.86,9.35,1.78,0.05,0.26,-0.32,0.81,9.8,9.99,10.48863636
10/30/2017,Monday,2572.83,10,-7,5,6,2419.7881,2,-8.64,4.27,2.44,9.76,2.07,0.47,0.71,0.09,-0.32,10.5,9.77,10.52409091
10/31/2017,Tuesday,2575.26,10,-8,5,6,2421.32495,2,-11.5,5.30,2.12,9.58,2.81,0.14,0.60,0.16,0.09,10.18,9.712,10.58090909
11/1/2017,Wednesday,2579.36,10,-9,6,6,2422.8623,2,-10.46,6.24,3.26,7.09,2.44,-0.57,0.58,0.02,0.16,10.2,9.628,10.64818182
11/2/2017,Thursday,2579.85,9,-10,6,6,2424.4431,2,-14.01,5.55,3.60,2.68,2.31,0.22,0.18,0.31,0.02,9.93,9.742,10.71181818
11/3/2017,Friday,2587.84,7,-11,5,5,2426.02575,1,-10.07,5.81,3.25,4.15,1.61,-0.35,-0.21,0.13,0.31,9.14,10.172,10.79727273
11/6/2017,Monday,2591.13,5,-11,6,6,2427.6554,1,-9.3,6.34,4.12,3.49,1.47,-0.35,-0.24,-0.02,0.13,9.4,10.592,10.83181818
11/7/2017,Tuesday,2590.64,4,-11,6,6,2429.20825,1,-11.14,8.62,5.11,-0.37,1.79,0.32,-0.45,0.14,-0.02,9.89,10.932,10.81772727
11/8/2017,Wednesday,2594.38,5,-11,6,6,2430.6883,1,-10.75,8.19,5.14,0.97,2.20,0.10,-1.15,-0.38,0.14,9.78,11.602,10.79772727
11/9/2017,Thursday,2584.62,6,-11,5,5,2432.128,1,-11.77,7.60,5.63,2.76,2.92,0.69,0.04,-0.09,-0.38,10.5,11.854,10.77136364
11/10/2017,Friday,2582.3,7,-11,4,5,2433.56605,1,-10.88,5.57,5.00,3.12,3.17,0.74,-0.13,0.10,-0.09,11.29,11.882,10.72090909
11/13/2017,Monday,2584.84,5,-11,4,5,2435.08575,1,-11.63,5.31,5.32,4.40,3.02,1.63,-0.10,-0.23,0.10,11.5,11.712,10.675
11/14/2017,Tuesday,2578.87,5,-12,3,5,2436.58575,1,-12.73,4.76,5.48,5.91,2.84,1.83,0.78,-0.55,-0.23,11.59,11.34,10.57636364
11/15/2017,Wednesday,2564.62,5,-12,2,4,2438.0111,1,-10.87,6.46,5.78,6.54,4.34,3.23,1.27,0.82,-0.55,13.13,10.69,10.41272727
11/16/2017,Thursday,2585.64,5,-11,4,5,2439.53505,1,-6.61,5.83,5.70,5.05,4.04,2.19,0.65,-0.26,0.82,11.76,10.272,10.33409091
11/17/2017,Friday,2578.85,6,-10,4,5,2440.9422,1,-6.52,4.34,5.65,4.75,3.98,2.35,0.88,0.13,-0.26,11.43,9.96,10.25636364
11/20/2017,Monday,2582.14,7,-8,4,4,2442.3901,1,-4.55,2.31,5.85,4.72,3.76,1.84,1.74,0.65,0.13,10.65,9.836,10.20954545
11/21/2017,Tuesday,2599.03,9,-7,6,5,2443.91985,2,-5.22,1.96,4.95,5.70,3.29,1.16,1.04,-0.08,0.65,9.73,10.03,10.21727273
11/22/2017,Wednesday,2597.08,9,-6,7,5,2445.4319,2,-8.22,1.37,4.78,7.03,3.32,1.54,1.94,0.21,-0.08,9.88,10.31,10.23409091
11/24/2017,Friday,2602.42,9,-6,6,6,2446.90465,2,-6.36,2.73,3.36,5.45,3.00,1.89,1.53,-0.04,0.21,9.67,10.662,10.27045455
11/27/2017,Monday,2601.42,8,-6,6,6,2448.33125,1,-6.04,3.10,4.71,4.32,3.12,2.25,1.46,0.98,-0.04,9.87,11.024,10.28454545
11/28/2017,Tuesday,2627.04,9,-7,8,6,2449.8252,2,-7.98,4.44,2.98,1.93,2.30,1.41,0.10,-0.04,0.98,10.03,11.284,10.33045455
11/29/2017,Wednesday,2626.07,7,-7,7,6,2451.26765,1,-7.73,4.25,4.13,2.48,1.81,1.40,0.12,0.82,-0.04,10.7,11.348,10.28818182
11/30/2017,Thursday,2647.58,3,-6,8,7,2452.7593,1,-0.74,4.25,3.75,2.77,1.82,0.17,-0.40,-0.20,0.82,11.28,11.124,10.19136364
12/1/2017,Friday,2642.22,4,-5,8,7,2454.2343,1,-3.73,5.61,4.03,3.25,2.68,1.27,0.35,-0.11,-0.20,11.43,10.754,10.09090909
12/4/2017,Monday,2639.44,6,-5,7,6,2455.6757,1,-4.08,2.30,5.04,3.31,3.20,1.92,0.78,-0.37,-0.11,11.68,10.286,9.979090909
12/5/2017,Tuesday,2629.57,4,-4,5,6,2456.99665,-1,-5.49,2.52,5.35,4.16,4.32,1.97,1.31,-0.01,-0.37,11.33,10.004,9.896818182
12/6/2017,Wednesday,2629.27,4,-4,5,5,2458.3289,-1,-5.65,0.14,5.70,5.98,4.50,1.90,1.28,0.29,-0.01,11.02,9.836,9.854090909
12/7/2017,Thursday,2636.98,3,-5,4,6,2459.69475,-1,-4.27,0.03,5.50,5.54,4.33,1.80,0.57,0.55,0.29,10.16,9.902,9.838636364
12/8/2017,Friday,2651.5,4,-4,5,6,2461.11555,-1,-1.03,-0.56,5.10,4.29,3.65,1.20,0.92,0.32,0.55,9.58,9.87,9.852272727
12/11/2017,Monday,2659.99,3,-4,6,7,2462.56675,-1,-2.73,-0.34,4.35,3.36,4.04,0.77,1.13,0.15,0.32,9.34,9.908,9.889545455
12/12/2017,Tuesday,2664.11,3,-3,7,7,2464.0691,-1,-1.18,-0.51,4.44,3.12,4.58,0.69,0.65,-0.05,0.15,9.92,9.93,9.968636364
12/13/2017,Wednesday,2662.85,7,-2,7,7,2465.40355,-1,-2.94,-2.36,4.39,3.35,4.26,0.93,0.62,-0.41,-0.05,10.18,9.838,10.04727273
12/14/2017,Thursday,2652.01,8,-2,6,7,2466.754,-1,-2.54,-4.00,4.59,2.30,5.68,0.81,1.23,0.90,-0.41,10.49,9.664,10.12590909
12/15/2017,Friday,2675.81,9,-2,6,8,2468.21745,0,-0.01,-4.85,3.24,1.54,4.57,0.75,0.28,0.54,0.90,9.42,9.76,10.21
12/18/2017,Monday,2690.16,9,-1,7,8,2469.7917,0,2.03,-6.81,2.87,0.81,4.47,0.85,-0.36,-0.32,0.54,9.53,9.904,10.27909091
12/19/2017,Tuesday,2681.47,9,-1,6,8,2471.3571,0,-1.15,-7.98,2.55,-1.41,5.65,1.59,0.04,-0.08,-0.32,10.03,9.992,10.32772727
12/20/2017,Wednesday,2679.25,9,-1,6,8,2472.93845,0,-1.54,-9.80,2.82,-3.40,5.97,2.38,0.31,0.20,-0.08,9.72,10.084,10.40681818
12/21/2017,Thursday,2684.57,9,0,7,7,2474.53695,0,2.34,-12.42,1.21,-0.97,5.70,2.35,-0.41,-0.05,0.20,9.62,10.368,10.49590909
12/22/2017,Friday,2683.34,8,0,5,7,2476.09065,-1,-3.24,-8.04,1.48,-2.64,5.81,2.53,0.46,-0.11,-0.05,9.9,10.342,10.55045455
12/26/2017,Tuesday,2680.5,8,-1,4,7,2477.6258,-1,-2.91,-7.15,0.71,-2.82,7.18,2.53,1.21,0.08,-0.11,10.25,10.122,10.71363636
12/27/2017,Wednesday,2682.62,8,0,4,7,2479.21165,-1,3.23,-7.34,1.26,-1.56,6.37,3.17,1.54,0.18,0.08,10.47,9.872,10.91045455
12/28/2017,Thursday,2687.54,6,-1,5,6,2480.72305,-1,-5.32,-6.72,1.15,-3.93,5.02,3.67,2.07,-0.52,0.18,10.18,9.68,11.065
12/29/2017,Friday,2673.61,7,-2,4,6,2482.1842,-1,-3.29,-6.12,1.99,-2.21,5.62,3.85,2.77,0.83,-0.52,11.04,9.376,11.17590909
1/2/2018,Tuesday,2695.81,4,-2,5,6,2483.772,-1,-1.69,-9.20,0.65,-1.90,4.68,3.96,2.06,0.64,0.83,9.77,9.438,11.51181818
1/3/2018,Wednesday,2713.06,1,-2,7,7,2485.46995,-2,-5.17,-6.68,0.87,-1.85,1.81,3.13,1.30,0.40,0.64,9.15,9.572,12.79227273
1/4/2018,Thursday,2723.99,1,-4,8,7,2487.3698,-2,-6.86,-6.40,1.32,-4.39,-2.76,3.17,1.60,0.70,0.40,9.22,9.704,13.73590909
1/5/2018,Friday,2743.15,1,-4,8,8,2489.3433,-2,-3.52,-6.15,1.50,-4.74,-1.75,3.27,1.57,0.17,0.70,9.22,9.892,14.57727273
1/8/2018,Monday,2747.71,1,-4,9,8,2491.35205,-3,-3.28,-5.92,1.68,-3.31,-2.40,3.33,1.04,0.13,0.17,9.52,10.32,15.66545455
1/9/2018,Tuesday,2751.29,3,-4,8,8,2493.3886,-1,-2.55,-5.62,0.83,-3.97,-6.19,3.13,1.86,-0.11,0.13,10.08,10.686,16.52818182
1/10/2018,Wednesday,2748.23,4,-4,7,8,2495.4218,-1,-2.84,-5.53,1.82,-3.07,-4.68,3.31,1.81,0.70,-0.11,9.82,11.166,17.24590909
1/11/2018,Thursday,2767.56,3,-3,8,8,2497.46675,-1,-3.28,-6.68,1.22,-4.02,-4.03,3.81,1.54,0.67,0.70,9.88,11.444,17.93181818
1/12/2018,Friday,2786.24,2,-2,8,8,2499.5923,-1,0.37,-6.31,0.44,-3.89,-4.43,2.42,1.68,-0.35,0.67,10.16,11.622,18.34545455
1/16/2018,Tuesday,2776.42,3,-2,7,8,2501.6341,-1,-0.36,-5.77,1.19,-2.52,-2.80,1.66,2.26,0.94,-0.35,11.66,11.51,18.685
1/17/2018,Wednesday,2802.56,3,-2,8,9,2503.8333,-1,-4.12,-5.94,0.47,-3.35,-2.55,0.76,1.25,-0.16,0.94,11.91,11.42,19.02818182
1/18/2018,Thursday,2798.03,2,-3,8,8,2506.02925,-1,-7.04,-4.55,0.23,-3.75,-2.35,0.86,1.47,0.44,-0.16,12.22,11.292,19.40909091
1/19/2018,Friday,2810.3,4,-2,8,8,2508.27995,-1,0.16,-6.31,-0.30,-4.99,-3.35,-1.71,2.23,0.81,0.44,11.27,11.258,19.80681818
1/22/2018,Monday,2832.97,5,-2,8,9,2510.68005,-1,-0.42,-6.86,-0.92,-5.74,-4.65,-6.50,0.73,0.22,0.81,11.05,11.816,20.15545455
1/23/2018,Tuesday,2839.13,5,-2,9,9,2513.08825,-2,-0.03,-6.93,-0.66,-7.21,-4.76,-5.07,-0.59,-0.06,0.22,11.1,12.556,20.40045455
1/24/2018,Wednesday,2837.54,7,-2,7,9,2515.49825,-1,-0.95,-6.09,0.30,-6.98,-3.18,-5.49,-0.48,0.06,-0.06,11.46,12.98,20.59772727
1/25/2018,Thursday,2839.25,7,-1,7,9,2517.9087,-1,-4.97,-6.88,-0.06,-6.07,-2.10,-9.10,-0.61,1.18,0.06,11.58,13.36,20.91636364
1/26/2018,Friday,2872.87,6,-1,9,9,2520.50415,-2,-1.09,-8.11,-1.88,-7.06,-4.48,-8.82,-3.85,-0.67,1.18,11.1,14.572,21.31409091
1/29/2018,Monday,2853.53,7,-3,6,9,2523.04715,-1,-6.09,-6.04,-1.78,-7.20,-4.90,-6.92,-7.17,-1.09,-0.67,13.84,19.268,21.70636364
1/30/2018,Tuesday,2822.43,6,-3,3,9,2525.51455,-1,-2.64,-4.19,-0.22,-5.94,-5.13,-5.65,-4.51,0.05,-1.09,14.8,22.304,21.92409091
1/31/2018,Wednesday,2823.81,5,-4,3,9,2527.88855,-1,-6.17,-4.15,-0.37,-6.66,-4.69,-4.43,-5.03,-0.06,0.05,13.58,25.134,22.15818182
2/1/2018,Thursday,2821.98,5,-4,3,8,2530.2875,-1,-4.65,-3.44,0.19,-6.81,-3.58,-3.22,-8.54,-2.12,-0.06,13.48,29.13,22.38
2/2/2018,Friday,2762.13,8,-6,0,6,2532.4073,2,-9.78,-0.88,2.83,-3.57,-1.23,-1.08,-5.16,-4.10,-2.12,17.16,31.51,22.40727273
2/5/2018,Monday,2648.94,8,-7,0,2,2533.8728,2,-10.47,3.12,7.61,0.89,2.94,2.54,0.27,1.74,-4.10,37.32,29.168,21.46272727
2/6/2018,Tuesday,2695.14,8,-7,0,2,2535.60505,2,-5.86,0.40,6.06,-0.86,1.63,0.23,-1.19,-0.50,1.74,29.98,28.166,20.76545455
2/7/2018,Wednesday,2681.66,8,-8,0,2,2537.1426,2,-10.95,0.98,6.56,0.60,3.91,0.83,0.63,-3.75,-0.50,27.73,26.472,20.22227273
2/8/2018,Thursday,2581,8,-10,0,1,2538.10455,2,-12.07,4.99,10.56,5.50,7.83,6.44,5.82,1.49,-3.75,33.46,23.606,19.44454545
2/9/2018,Friday,2619.55,7,-10,0,1,2539.26505,2,-8.46,4.78,8.16,4.13,5.56,6.11,4.30,1.39,1.49,29.06,21.686,18.90681818
2/12/2018,Monday,2656,6,-10,5,1,2540.6012,1,-12.02,3.65,6.25,2.79,3.52,3.32,2.27,0.26,1.39,25.61,20.684,18.49681818
2/13/2018,Tuesday,2662.94,3,-11,2,1,2541.9949,1,-9.62,3.11,6.65,1.82,3.17,1.91,1.44,1.34,0.26,24.97,19.694,18.08
2/14/2018,Wednesday,2698.63,4,-10,6,2,2543.5464,1,-8.02,2.85,4.44,0.88,1.98,-0.78,0.20,1.21,1.34,19.26,19.586,18.06909091
2/15/2018,Thursday,2731.2,5,-10,10,2,2545.24655,0,-9.84,1.78,4.01,-0.41,-0.67,-1.46,0.59,0.04,1.21,19.13,19.058,18.02681818
2/16/2018,Friday,2732.22,6,-9,10,2,2546.967,0,-5.08,1.92,4.32,-0.70,-0.56,-0.41,1.73,-0.58,0.04,19.46,18.326,17.95409091
2/20/2018,Tuesday,2716.26,7,-8,9,2,2548.6007,0,-5.49,2.16,5.18,0.62,-0.16,0.44,1.03,-0.55,-0.58,20.6,17.924,18.07863636
2/21/2018,Wednesday,2701.33,9,-7,7,1,2550.1109,2,-7.52,3.38,5.98,0.86,-2.13,0.94,0.46,0.10,-0.55,20.02,17.89,18.29909091
2/22/2018,Thursday,2703.96,8,-7,5,1,2551.6338,1,-6.99,3.41,5.84,1.08,-4.28,1.29,-0.97,1.60,0.10,18.72,18.64,18.40409091
2/23/2018,Friday,2747.3,8,-6,6,2,2553.3857,1,-5.94,1.70,3.99,-0.71,-3.23,1.43,-2.04,1.18,1.60,16.49,19.26,18.67727273
2/26/2018,Monday,2779.6,9,-6,8,2,2555.28555,2,-4.48,0.46,3.42,-2.10,-6.01,0.12,-2.11,-1.27,1.18,15.8,19.846,18.99863636
2/27/2018,Tuesday,2744.28,9,-5,7,1,2557.03475,2,-1.8,1.47,5.56,-1.98,-5.08,0.77,-0.59,-1.11,-1.27,18.59,19.8,19.06136364
2/28/2018,Wednesday,2713.83,8,-5,5,1,2558.6494,1,-6.64,3.31,6.77,0.38,-2.69,1.31,0.48,-1.33,-1.11,19.85,19.382,19.23272727
3/1/2018,Thursday,2677.67,9,-5,3,1,2560.02615,0,-3.78,4.30,8.83,1.03,-3.58,2.60,2.29,0.51,-1.33,22.47,18.196,19.17045455
3/2/2018,Friday,2691.25,8,-5,1,1,2561.47905,0,-6.33,3.66,7.80,1.61,-2.85,2.26,3.54,1.10,0.51,19.59,17.206,19.19181818
3/5/2018,Monday,2720.94,8,-5,1,1,2563.2986,2,-7.5,1.86,6.64,0.95,-2.80,-0.29,2.28,0.26,1.10,18.73,16.616,19.20136364
3/6/2018,Tuesday,2728.12,6,-7,3,3,2565.1106,1,-9.68,0.76,6.18,0.76,-2.39,-0.41,1.36,-0.05,0.26,18.36,16.214,19.34363636
3/7/2018,Wednesday,2726.8,8,-7,5,7,2566.83595,1,-6.92,0.60,5.93,1.67,-4.49,-0.55,0.83,0.45,-0.05,17.76,16.108,19.52590909
3/8/2018,Thursday,2738.97,7,-7,9,6,2568.5607,0,-6.16,1.62,5.08,1.15,-4.59,-3.48,0.31,1.74,0.45,16.54,16.118,19.70454545
3/9/2018,Friday,2786.57,8,-6,9,8,2570.50145,0,-0.62,0.18,3.05,-0.27,-4.65,-7.12,-1.24,-0.13,1.74,14.64,16.35,19.95909091
3/12/2018,Monday,2783.02,8,-5,9,10,2572.3946,0,-3.05,1.00,3.38,-0.04,-5.06,-4.47,-2.52,-0.64,-0.13,15.78,16.998,20.08227273
3/13/2018,Tuesday,2765.31,7,-5,7,9,2574.1458,-1,-6.4,1.56,4.43,0.78,-3.66,-5.52,-1.75,-0.57,-0.64,16.35,17.368,20.13045455
3/14/2018,Wednesday,2749.48,7,-4,6,8,2575.8141,-1,-5.81,2.66,5.07,0.95,-3.39,-5.25,-1.37,-0.08,-0.57,17.23,17.494,20.1
3/15/2018,Thursday,2747.33,6,-4,5,7,2577.4862,-1,-5.96,3.12,5.71,1.28,-2.53,-3.88,-3.77,0.17,-0.08,16.59,18.844,20.03909091
3/16/2018,Friday,2752.01,4,-5,2,6,2579.18725,-1,-2.06,2.93,5.56,1.00,-1.66,-6.18,-5.95,-1.42,0.17,15.8,20.658,20.03
3/19/2018,Monday,2712.92,4,-5,1,3,2580.60155,0,-3.57,4.10,6.48,2.24,-0.16,-3.63,-2.00,0.15,-1.42,19.02,21.06,19.89090909
3/20/2018,Tuesday,2716.94,5,-5,2,3,2581.9909,-1,-5.23,5.08,6.90,1.68,-0.88,-2.66,-3.84,-0.18,0.15,18.2,21.92,19.83090909
3/21/2018,Wednesday,2711.93,4,-4,2,4,2583.37005,-1,-2.28,3.27,7.23,2.04,-1.54,-1.81,-3.94,-2.52,-0.18,17.86,22.922,19.76181818
3/22/2018,Thursday,2643.69,4,-3,0,2,2584.44185,0,0.29,5.85,10.86,4.01,1.01,-1.48,-0.11,-2.10,-2.52,23.34,22.248,19.52
3/23/2018,Friday,2588.26,4,-4,0,1,2585.21745,0,-6.82,8.89,13.19,6.44,1.79,0.96,-0.25,2.72,-2.10,24.87,21.998,19.20045455
3/26/2018,Monday,2658.55,5,-3,1,2,2586.34125,0,-2.25,5.52,9.81,2.20,-0.72,-0.06,-1.66,-1.73,2.72,21.03,22.012,18.98272727
3/27/2018,Tuesday,2612.62,4,-4,0,1,2587.2455,0,-6.92,7.76,11.60,4.23,2.08,1.13,1.23,-0.29,-1.73,22.5,21.524,18.66045455
3/28/2018,Wednesday,2605,4,-4,0,1,2588.12355,0,-6.34,8.81,11.55,3.63,2.49,2.26,2.22,1.38,-0.29,22.87,20.738,18.345
3/29/2018,Thursday,2640.87,5,-5,4,2,2589.12615,1,-5.06,8.57,10.34,2.86,0.27,0.58,-1.38,-2.23,1.38,19.97,21.042,18.14136364
4/2/2018,Monday,2581.88,6,-6,4,1,2589.84595,1,-7.76,11.05,12.86,5.29,2.82,3.72,1.21,1.26,-2.23,23.62,20.672,17.79363636
4/3/2018,Tuesday,2614.45,5,-6,2,2,2590.7559,1,-4.55,9.90,11.86,4.29,0.81,3.52,1.62,1.16,1.26,21.1,20.546,17.55727273
4/4/2018,Wednesday,2644.69,6,-6,7,2,2591.8136,1,-4.17,8.87,10.54,2.59,-0.57,2.42,-0.09,0.69,1.16,20.06,20.582,17.31681818
4/5/2018,Thursday,2662.84,7,-5,9,2,2592.8605,0,-5.6,8.63,9.86,2.77,0.02,1.14,0.04,-2.19,0.69,18.94,20.492,17.12636364
4/6/2018,Friday,2604.47,6,-6,2,1,2593.6977,1,-7.02,11.18,11.41,5.96,2.62,2.52,1.99,0.33,-2.19,21.49,19.676,16.81818182
4/9/2018,Monday,2613.16,7,-5,7,1,2594.58545,-1,-2.48,10.14,10.42,6.54,2.25,2.19,2.48,1.67,0.33,21.77,18.634,16.43863636
4/10/2018,Tuesday,2656.87,6,-6,8,1,2595.6973,1,-8.51,8.71,8.56,5.16,1.54,-0.84,1.86,-0.55,1.67,20.47,17.59,16.10954545
4/11/2018,Wednesday,2642.19,7,-6,4,1,2596.71675,1,-4.73,9.32,9.01,4.99,3.06,-0.11,2.51,0.83,-0.55,20.24,16.662,15.76454545
4/12/2018,Thursday,2663.99,8,-5,4,1,2597.84135,1,-4.04,9.14,4.57,5.04,2.39,0.11,1.09,-0.29,0.83,18.49,16.156,15.51181818
4/13/2018,Friday,2656.3,8,-4,8,1,2599.02595,-1,-2.24,9.38,2.71,5.46,2.78,0.51,0.52,0.81,-0.29,17.41,16.05,15.38545455
